,train_accuracy,validation_accuracy,train_loss,validation_loss,human_error,avoidable_bias,variance
62,1.0,0.8379999905824661,1.2686941846122105e-06,1.5945352554321288,0.005,-0.005,0.1620000094175339
63,1.0,0.8389999955892563,1.1910395705546269e-06,1.5958086848258972,0.005,-0.005,0.1610000044107437
64,1.0,0.8379999965429306,1.120895702655389e-06,1.6044631987810134,0.005,-0.005,0.16200000345706944
65,1.0,0.8369999974966049,1.0618779259156477e-06,1.6015477061271668,0.005,-0.005,0.16300000250339508
66,1.0,0.8359999895095825,9.859502894708308e-07,1.6026698708534242,0.005,-0.005,0.16400001049041746
67,1.0,0.8359999984502793,9.398044574264002e-07,1.6193138390779496,0.005,-0.005,0.16400000154972072
68,1.0,0.8339999884366989,9.056750478464437e-07,1.6098815478384494,0.005,-0.005,0.16600001156330113
69,1.0,0.8359999924898147,8.595662374470218e-07,1.6088762313127518,0.005,-0.005,0.16400000751018529
70,1.0,0.8329999953508377,8.329478577688103e-07,1.6109621047973632,0.005,-0.005,0.16700000464916231
71,1.0,0.83299999833107,7.685122916711862e-07,1.6136210829019546,0.005,-0.005,0.16700000166893003
72,1.0,0.8339999884366989,7.33041776849556e-07,1.6216768264770507,0.005,-0.005,0.16600001156330113
73,1.0,0.835999995470047,7.047900316100215e-07,1.613414803147316,0.005,-0.005,0.164000004529953
74,1.0,0.8339999854564667,6.848003481015515e-07,1.619327262043953,0.005,-0.005,0.1660000145435333
75,1.0,0.8339999854564667,6.464230242642088e-07,1.6192567318677902,0.005,-0.005,0.1660000145435333
76,1.0,0.835999995470047,6.152439048889847e-07,1.6194943279027938,0.005,-0.005,0.164000004529953
77,1.0,0.835000005364418,5.966474670771049e-07,1.6183733999729157,0.005,-0.005,0.16499999463558201
78,1.0,0.8350000023841858,5.710099414339235e-07,1.6241176277399063,0.005,-0.005,0.1649999976158142
79,1.0,0.835999995470047,5.441049808041499e-07,1.6213331639766693,0.005,-0.005,0.164000004529953
80,1.0,0.835999995470047,5.234017882808454e-07,1.6250488251447677,0.005,-0.005,0.164000004529953
81,1.0,0.8359999924898147,5.08797592620643e-07,1.6263893604278565,0.005,-0.005,0.16400000751018529
82,1.0,0.8349999874830246,4.827589894063067e-07,1.6288725227117538,0.005,-0.005,0.16500001251697538
83,1.0,0.8339999943971634,4.6250917241271357e-07,1.6343649595975875,0.005,-0.005,0.16600000560283656
84,1.0,0.8330000042915344,4.494094325716939e-07,1.6314769804477691,0.005,-0.005,0.16699999570846558
85,1.0,0.8329999953508377,4.196994845292087e-07,1.6338721871376038,0.005,-0.005,0.16700000464916231
86,1.0,0.8359999984502793,4.1471475699476437e-07,1.631983895599842,0.005,-0.005,0.16400000154972072
87,1.0,0.8340000003576279,3.9194361107774965e-07,1.6357877939939498,0.005,-0.005,0.1659999996423721
88,1.0,0.8319999873638153,3.8136072776732515e-07,1.6381413638591766,0.005,-0.005,0.1680000126361847
89,1.0,0.83299999833107,3.647440146655375e-07,1.6372802764177323,0.005,-0.005,0.16700000166893003
90,1.0,0.831999996304512,3.559113956441706e-07,1.6453156620264053,0.005,-0.005,0.16800000369548795
91,1.0,0.8309999912977218,3.4266929826998194e-07,1.6424080163240433,0.005,-0.005,0.16900000870227816
92,1.0,0.8329999923706055,3.301175381646241e-07,1.6455297350883484,0.005,-0.005,0.1670000076293945
93,1.0,0.8309999912977218,3.244067665756726e-07,1.6442770600318908,0.005,-0.005,0.16900000870227816
94,1.0,0.8329999953508377,3.068994064510851e-07,1.6517966568470002,0.005,-0.005,0.16700000464916231
95,1.0,0.8329999923706055,2.976836897280085e-07,1.6505757004022599,0.005,-0.005,0.1670000076293945
96,1.0,0.8319999933242798,2.9019459108307425e-07,1.6495158724486827,0.005,-0.005,0.16800000667572024
97,1.0,0.831999996304512,2.7845225929468144e-07,1.6557308048009873,0.005,-0.005,0.16800000369548795
98,1.0,0.8319999933242798,2.716951689999784e-07,1.6534106105566024,0.005,-0.005,0.16800000667572024
99,1.0,0.8319999933242798,2.6416646091339166e-07,1.653975608944893,0.005,-0.005,0.16800000667572024
