,train_accuracy,validation_accuracy,train_loss,validation_loss,human_error,avoidable_bias,variance
0,0.8303333337108294,0.8949999952316284,0.3597075939426819,0.26660405844449997,0.005,0.1646666662891706,-0.06466666152079903
1,0.893166663646698,0.8999999952316284,0.24962540823966264,0.24975407779216766,0.005,0.10183333635330205,-0.006833331584930491
2,0.9118333274126053,0.9029999923706055,0.2106415482982993,0.23891871772706508,0.005,0.08316667258739474,0.00883333504199979
3,0.9248333285252254,0.9109999930858612,0.1844983308079342,0.22234444439411163,0.005,0.07016667147477462,0.013833335439364158
4,0.9343333264191945,0.9049999916553497,0.1605279993824661,0.22381848022341727,0.005,0.06066667358080547,0.02933333476384481
5,0.9493333268165588,0.9069999921321868,0.1392932870456328,0.22313462428748607,0.005,0.045666673183441205,0.04233333468437195
6,0.9511666589975357,0.8989999985694885,0.1271262205267946,0.2606944790109992,0.005,0.043833341002464284,0.052166660428047185
7,0.9573333257436752,0.9089999914169311,0.11366865842913589,0.23320774503052236,0.005,0.03766667425632476,0.04833333432674414
8,0.9631666600704193,0.9099999904632569,0.10055526472317676,0.23266768470406532,0.005,0.03183333992958071,0.05316666960716243
9,0.9726666609446207,0.915999995470047,0.0852798401347051,0.23837896682322024,0.005,0.022333339055379268,0.056666665474573774
10,0.9754999949534734,0.9109999930858612,0.0770882526319474,0.23905973259359597,0.005,0.019500005046526606,0.06450000186761218
11,0.9783333287636439,0.9009999930858612,0.06710033301264047,0.2417249310016632,0.005,0.016666671236356127,0.07733333567778267
12,0.9843333299954732,0.8989999902248382,0.057649023910053075,0.26533158507198096,0.005,0.010666670004526816,0.08533333977063495
13,0.9831666632493337,0.9079999923706055,0.057428166069245584,0.2668647899851203,0.005,0.011833336750666338,0.07516667087872819
14,0.9876666641235352,0.9059999942779541,0.04665953296624745,0.2846418669819832,0.005,0.00733333587646479,0.08166666984558113
15,0.9909999978542328,0.903999993801117,0.04108036224342262,0.27103038132190704,0.005,0.0040000021457672385,0.08700000405311581
16,0.9916666646798452,0.9059999918937683,0.034623494574722524,0.2787155482918024,0.005,0.0033333353201547887,0.08566667278607687
17,0.9934999984502793,0.9069999945163727,0.031725539408701785,0.2755166133120656,0.005,0.0015000015497207463,0.08650000393390656
18,0.9951666655143102,0.9089999961853027,0.02739219676159943,0.29067992299795153,0.005,-0.00016666551431021148,0.08616666932900752
19,0.9966666658719381,0.9089999961853027,0.02346360544790514,0.30420960046350953,0.005,-0.0016666658719380846,0.08766666968663539
20,0.9968333325783412,0.9029999947547913,0.022154211447923445,0.2997691398486495,0.005,-0.0018333325783411692,0.09383333782354986
21,0.996499999165535,0.9059999930858612,0.021930690888693788,0.3101954651251435,0.005,-0.001499999165535,0.09050000607967379
22,0.9971666659911473,0.9069999921321868,0.01670954878034536,0.3214287735428661,0.005,-0.0021666659911473386,0.09016667385896049
23,0.9984999996423721,0.9029999947547913,0.013548267528725167,0.3239365849643946,0.005,-0.003499999642372127,0.09550000488758081
24,0.9978333328167598,0.9089999926090241,0.015798606194827394,0.3436596133559942,0.005,-0.0028333328167597883,0.0888333402077357
25,0.9984999996423721,0.9069999969005584,0.012783435970777645,0.33487598394975066,0.005,-0.003499999642372127,0.09150000274181369
26,0.9991666664679845,0.9039999961853027,0.009832107028875423,0.33719141001813113,0.005,-0.004166666467984466,0.09516667028268178
27,0.9986666663487752,0.9129999947547912,0.012146791599516291,0.3528699438646436,0.005,-0.0036666663487752117,0.085666671593984
28,0.9991666664679845,0.902999997138977,0.008259417953474136,0.3684163201227784,0.005,-0.004166666467984466,0.09616666932900741
29,0.9991666664679845,0.9049999940395356,0.008668593305289202,0.4002271525748074,0.005,-0.004166666467984466,0.0941666724284489
