,train_accuracy,validation_accuracy,train_loss,validation_loss,human_error,avoidable_bias,variance
72,0.8373333270351092,0.8679999947547913,0.3642420889188846,0.3071693331003189,0.005,0.15766667296489079,-0.030666667719682073
73,0.8344999934236209,0.8689999908208847,0.36329505518078803,0.3050283454358578,0.005,0.16050000657637908,-0.03449999739726384
74,0.8361666614810626,0.8169999957084656,0.36282979026436807,0.39705588668584824,0.005,0.15883333851893744,0.019166665772596958
75,0.8331666598717372,0.8839999943971634,0.36442798351248107,0.2833937264978886,0.005,0.16183334012826278,-0.050833334525426155
76,0.8373333245515824,0.8669999927282334,0.35352219802637896,0.2967761643230915,0.005,0.15766667544841761,-0.02966666817665098
77,0.847333329419295,0.8799999952316284,0.3474335527668397,0.2842198580503464,0.005,0.14766667058070504,-0.03266666581233346
78,0.8489999964833259,0.8819999933242798,0.3494827806949615,0.2959270767867565,0.005,0.14600000351667408,-0.032999996840953894
79,0.8426666607459387,0.8639999985694885,0.3510395359247923,0.30443658456206324,0.005,0.15233333925406134,-0.021333337823549847
80,0.8483333299557368,0.8359999924898147,0.3414869048943122,0.3797671563923359,0.005,0.14666667004426315,0.012333337465922134
81,0.846333325902621,0.8879999935626983,0.3464983725299438,0.27685701623559,0.005,0.148666674097379,-0.04166666766007732
82,0.8478333269556363,0.8919999897480011,0.3448594819754362,0.27999151572585107,0.005,0.1471666730443637,-0.04416666279236481
83,0.8489999954899152,0.864999994635582,0.3459531800200542,0.31711349487304685,0.005,0.14600000451008477,-0.015999999145666743
84,0.8454999953508378,0.8639999896287918,0.3454543766876062,0.31100159510970116,0.005,0.14950000464916224,-0.018499994277954013
85,0.8501666620373726,0.8779999911785126,0.3343895939489206,0.2922071062028408,0.005,0.14483333796262743,-0.027833329141140006
86,0.849999996026357,0.8839999943971634,0.3357333491245906,0.2741517975926399,0.005,0.145000003973643,-0.03399999837080636
87,0.8549999927481016,0.8349999845027923,0.3261311465874314,0.3965966507792473,0.005,0.14000000725189843,0.02000000824530923
88,0.8509999945759773,0.8969999969005584,0.3312991075217724,0.2484050218015909,0.005,0.1440000054240227,-0.046000002324581124
89,0.8526666611433029,0.8949999898672104,0.3287289214630922,0.26434503570199014,0.005,0.14233333885669708,-0.04233332872390749
90,0.8514999955892563,0.8749999970197677,0.3264857120811939,0.29300999119877813,0.005,0.14350000441074373,-0.023500001430511452
91,0.8508333275715511,0.8449999868869782,0.33323353218535584,0.3340773455798626,0.005,0.14416667242844894,0.005833340684572863
92,0.854999994734923,0.8739999979734421,0.3318779562910398,0.2914934724569321,0.005,0.14000000526507694,-0.019000003238519025
93,0.8558333292603493,0.8889999985694885,0.3230712689459324,0.2577981952577829,0.005,0.13916667073965072,-0.03316666930913925
94,0.8651666606465975,0.8819999933242798,0.3135751785089572,0.2885677941143513,0.005,0.12983333935340247,-0.016833332677682278
95,0.8599999959270159,0.8859999984502792,0.3136830282708009,0.28340527303516866,0.005,0.13500000407298407,-0.026000002523263288
96,0.8636666635672251,0.8419999986886978,0.31543786264956,0.36549962088465693,0.005,0.1313333364327749,0.02166666487852731
97,0.8631666605671247,0.8749999940395355,0.3129958254595598,0.294727873057127,0.005,0.13183333943287534,-0.01183333347241089
98,0.8569999918341636,0.8669999957084655,0.31588453414539497,0.3375600725412369,0.005,0.13800000816583635,-0.010000003874301888
99,0.8614999935030937,0.8929999887943267,0.30991394283870854,0.25564261227846147,0.005,0.1335000064969063,-0.03149999529123304
100,0.8586666618784269,0.8909999966621399,0.3141434580087662,0.2687257692217827,0.005,0.1363333381215731,-0.03233333478371303
101,0.8673333312074344,0.8649999916553497,0.306174710765481,0.3038908652961254,0.005,0.1276666687925656,0.002333339552084701
102,0.8663333257039388,0.8909999996423721,0.3169567773118615,0.26437859870493413,0.005,0.12866667429606116,-0.024666673938433248
103,0.8711666653553645,0.9049999982118606,0.2976465625067552,0.251863232254982,0.005,0.12383333464463553,-0.033833332856496146
104,0.874166664481163,0.8839999973773957,0.2955681904529532,0.29150853455066683,0.005,0.12083333551883702,-0.009833332896232672
105,0.8728333274523418,0.8949999988079071,0.3024165123701096,0.25981999188661575,0.005,0.12216667254765823,-0.02216667135556538
106,0.8713333283861479,0.8649999916553497,0.29883134389917054,0.29216148480772974,0.005,0.12366667161385214,0.006333336730798167
107,0.8649999961256981,0.8969999969005584,0.3075812908510367,0.2525822021067142,0.005,0.13000000387430188,-0.032000000774860315
108,0.8733333264787991,0.8849999994039536,0.2916475875924031,0.29897463545203207,0.005,0.12166667352120086,-0.011666672925154442
109,0.8699999968210856,0.896999990940094,0.2979733383903901,0.25129261538386344,0.005,0.12500000317891435,-0.02699999411900833
110,0.8738333289821942,0.8989999979734421,0.2911588724702597,0.24072982519865035,0.005,0.12116667101780576,-0.025166668991247865
111,0.8789999946951866,0.8939999967813492,0.28882455540200075,0.25939149484038354,0.005,0.11600000530481336,-0.01500000208616259
112,0.8699999948342642,0.8859999924898148,0.29464529988666377,0.29365107491612435,0.005,0.12500000516573584,-0.015999997655550602
113,0.8766666611035665,0.8559999942779541,0.2873189450552066,0.35754451602697374,0.005,0.1183333388964335,0.020666666825612356
114,0.8784999951720238,0.8969999939203263,0.2832249692330758,0.24797965660691262,0.005,0.11650000482797618,-0.018499998748302438
115,0.8776666606465976,0.8959999948740005,0.2881046268468102,0.24778931438922883,0.005,0.1173333393534024,-0.01833333422740291
116,0.8844999954104423,0.9090000003576278,0.2720615193868677,0.2369435392320156,0.005,0.11050000458955767,-0.024500004947185516
117,0.8789999976754188,0.8399999916553498,0.28628839974602066,0.3875678554177284,0.005,0.11600000232458119,0.039000006020069033
118,0.8789999946951866,0.9039999932050705,0.28268024083226917,0.2301736030727625,0.005,0.11600000530481336,-0.02499999850988388
119,0.8748333275318145,0.8669999957084655,0.2854493776957194,0.3252181723713875,0.005,0.12016667246818546,0.007833331823348999
120,0.8799999947349231,0.9059999972581864,0.28171464080611863,0.23669320940971375,0.005,0.11500000526507692,-0.026000002523263288
121,0.8764999945958455,0.8929999977350235,0.28411429102222124,0.27746233344078064,0.005,0.11850000540415451,-0.016500003139177988
122,0.8794999942183495,0.878999999165535,0.28618249818682673,0.30285921394824983,0.005,0.11550000578165054,0.0004999950528145058
123,0.8808333297570546,0.910999995470047,0.2798423240582148,0.23630400151014327,0.005,0.11416667024294536,-0.030166665712992313
124,0.8824999948342641,0.8909999936819076,0.27447579068442185,0.2944798059761524,0.005,0.11250000516573588,-0.00849999884764352
125,0.8793333301941554,0.8960000008344651,0.2785279900456468,0.25052780471742153,0.005,0.11566666980584461,-0.01666667064030969
126,0.8811666637659072,0.8849999934434891,0.2731971154610316,0.28315656930208205,0.005,0.11383333623409275,-0.003833329677581876
127,0.8864999949932099,0.9079999923706055,0.26968456810961167,0.24446663931012153,0.005,0.10850000500679013,-0.021499997377395608
128,0.8824999958276749,0.906999996304512,0.27081396741171676,0.23103862702846528,0.005,0.11250000417232509,-0.02450000047683709
129,0.8933333287636439,0.9049999982118606,0.25371432428558666,0.2515193596482277,0.005,0.10166667123635609,-0.011666669448216704
130,0.8919999947150549,0.910999995470047,0.26106472617636123,0.22318065017461777,0.005,0.10300000528494513,-0.019000000754992086
131,0.888999996582667,0.902999997138977,0.2601195273300012,0.24564952179789543,0.005,0.10600000341733296,-0.01400000055631001
132,0.8886666630705198,0.9149999916553497,0.26441388595849274,0.22003421876579524,0.005,0.10633333692948022,-0.02633332858482995
133,0.8879999955495198,0.8939999967813492,0.2643743610630433,0.25864618793129923,0.005,0.10700000445048019,-0.006000001231829422
134,0.8868333280086518,0.871999990940094,0.2623473702619473,0.3235116139054298,0.005,0.10816667199134822,0.014833337068557828
135,0.8878333280483882,0.8979999929666519,0.2563414746274551,0.27766014635562897,0.005,0.10716667195161178,-0.01016666491826368
136,0.8846666609247525,0.9110000014305115,0.26017422595371803,0.22935218624770642,0.005,0.11033333907524745,-0.026333340505758973
137,0.894333328306675,0.9109999984502792,0.25909888943036397,0.22885836474597454,0.005,0.100666671693325,-0.016666670143604234
138,0.8961666603883107,0.9079999923706055,0.24900519270449878,0.2455493275076151,0.005,0.09883333961168927,-0.011833331982294748
139,0.8896666646003724,0.9029999941587448,0.2523831073815624,0.24599209390580654,0.005,0.10533333539962764,-0.013333329558372409
140,0.8914999946951866,0.9049999952316284,0.25511723235249517,0.24308679774403572,0.005,0.1035000053048134,-0.013500000536441847
141,0.8914999956885974,0.8929999977350235,0.2510189094270269,0.28362080827355385,0.005,0.1035000043114026,-0.0015000020464260855
142,0.8949999968210857,0.918999993801117,0.25033334996551276,0.23186987787485122,0.005,0.10000000317891433,-0.023999996980031302
143,0.8908333301544189,0.910999995470047,0.2599585583433509,0.23977716639637947,0.005,0.1041666698455811,-0.020166665315628052
144,0.8934999992450078,0.9069999903440475,0.2557494054858883,0.27556730061769485,0.005,0.10150000075499221,-0.013499991099039765
145,0.8989999974767368,0.8849999964237213,0.24574186612541477,0.3176291484385729,0.005,0.09600000252326324,0.014000001053015465
146,0.9023333306113879,0.9150000005960465,0.24405137828240792,0.22393070049583913,0.005,0.09266666938861212,-0.012666669984658596
147,0.8941666642824809,0.9180000007152558,0.24748813547194004,0.21802943535149097,0.005,0.10083333571751907,-0.023833336432774854
148,0.8959999963641166,0.8909999966621399,0.2399677003423373,0.25139285139739515,0.005,0.09900000363588335,0.004999999701976732
149,0.8976666639248531,0.8919999897480011,0.25156706975152093,0.3134208478033543,0.005,0.09733333607514694,0.00566667417685196
